title,industry,ai_approved,ai_reason,judged_at
Compressor Digest,hvac_services,True,,2026-08-19T20:37:10.645493+09:00
Compressor Directory,hvac_services,True,,2026-08-18T23:56:56.184177+09:00
Compressor Dock,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Dossier,hvac_services,True,,2026-08-21T01:09:23.227405+09:00
Compressor Draft,hvac_services,False,압축기는 초안(draft)의 대상이 아니어서 자연스럽지 않은 결합,2026-08-19T20:37:10.645493+09:00
Compressor Duty,hvac_services,True,,2026-08-21T02:36:28.722223+09:00
Compressor Engine,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Entry,hvac_services,True,,2026-08-21T01:09:23.227405+09:00
Compressor Estimate,hvac_services,True,,2026-08-19T21:28:57.717683+09:00
Compressor Excerpt,hvac_services,True,,2026-08-21T01:09:23.227405+09:00
Compressor Fare,hvac_services,True,,2026-08-21T02:05:39.911646+09:00
Compressor Fee,hvac_services,True,,2026-08-21T01:55:13.112053+09:00
Compressor Feed,hvac_services,True,,2026-08-19T20:37:10.645493+09:00
Compressor Field,hvac_services,False,같은 청크의 'Compressor Attribute'와 의미가 사실상 동일함,2026-08-23T13:04:41.554058+09:00
Compressor File,hvac_services,True,,2026-08-19T20:37:10.645493+09:00
Compressor Finder,hvac_services,True,,2026-08-18T23:56:56.184177+09:00
Compressor Fine,hvac_services,True,,2026-08-23T02:52:18.999459+09:00
Compressor Flag,hvac_services,True,,2026-08-21T00:24:34.903558+09:00
Compressor Flow,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Forge,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Form,hvac_services,True,,2026-08-19T13:36:42.244388+09:00
Compressor Format,hvac_services,True,,2026-08-23T13:04:41.554058+09:00
Compressor Frame,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Fund,hvac_services,True,,2026-08-21T02:20:47.698506+09:00
Compressor Gate,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Grade,hvac_services,True,,2026-08-21T00:24:34.903558+09:00
Compressor Grid,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Guard,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Guidebook,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Harbor,hvac_services,False,"'Harbor'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Compressor'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Compressor History,hvac_services,True,,2026-08-19T20:37:10.645493+09:00
Compressor Hub,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Identifier,hvac_services,True,,2026-08-23T13:04:41.554058+09:00
Compressor Inbox,hvac_services,False,수신함 개념이 이 도메인어와 자연스럽게 연결되지 않음(구체적 요청/메시지성 명사가 아님),2026-08-19T12:22:43.308376+09:00
Compressor Index,hvac_services,True,,2026-08-19T21:28:57.717683+09:00
Compressor Insight,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Interest,hvac_services,False,"도메인어와 기능어(자산/잔액/이자/부과금/수당)의 결합이 실제 의미를 이루지 못해 데이터베이스 필드명처럼 읽히고, 어떤 SaaS 제품·기능인지 짐작하기 어려움",2026-08-23T13:45:14.730720+09:00
Compressor Item,hvac_services,True,,2026-08-21T01:55:13.112053+09:00
Compressor Journal,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Keeper,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Kiosk,hvac_services,False,"'Kiosk'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Compressor'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Compressor Lab,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Ledger,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Lens,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Level,hvac_services,True,,2026-08-19T20:37:10.645493+09:00
Compressor Levy,hvac_services,False,"도메인어와 기능어(자산/잔액/이자/부과금/수당)의 결합이 실제 의미를 이루지 못해 데이터베이스 필드명처럼 읽히고, 어떤 SaaS 제품·기능인지 짐작하기 어려움",2026-08-23T13:45:14.730720+09:00
Compressor Line,hvac_services,False,대기열/생산라인/제품군 개념과 자연스럽게 연결되지 않는 도메인어,2026-08-19T12:22:43.308376+09:00
Compressor Link,hvac_services,True,,2026-08-23T03:14:30.196647+09:00
Compressor List,hvac_services,True,,2026-08-19T21:45:47.758451+09:00
Compressor Loan,hvac_services,True,,2026-08-21T02:05:39.911646+09:00
Compressor Lobby,hvac_services,False,물리적 응대·대기 공간 개념과 무관한 도메인어(정치적 로비 의미와 혼동 위험도 있음),2026-08-19T12:22:43.308376+09:00
Compressor Locator,hvac_services,True,,2026-08-18T23:56:56.184177+09:00
Compressor Lock,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Locker,hvac_services,False,"'Locker'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Compressor'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Compressor Log,hvac_services,True,,2026-08-19T13:36:42.244388+09:00
Compressor Loop,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Manager,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Map,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Margin,hvac_services,True,,2026-08-23T02:52:18.999459+09:00
Compressor Marker,hvac_services,False,"DB 필드 라벨(일련번호/토큰/스탬프/마커/서명)처럼 읽혀 제품/기능명으로 불명확하고, 같은 청크 내 동일 도메인어의 다른 Serial/Token/Stamp/Marker/Signature 변형과 의미가 중복됨",2026-08-23T13:26:11.115718+09:00
Compressor Memo,hvac_services,True,,2026-08-21T00:24:34.903558+09:00
Compressor Meter,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Metrics,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Monitor,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Navigator,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Nexus,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Node,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Note,hvac_services,True,,2026-08-19T13:36:42.244388+09:00
Compressor Number,hvac_services,True,,2026-08-23T03:14:30.196647+09:00
Compressor Office,hvac_services,True,,2026-08-18T23:56:56.184177+09:00
Compressor Ops,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Order,hvac_services,True,,2026-08-19T21:45:47.758451+09:00
Compressor Organizer,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Outpost,hvac_services,False,"'Outpost'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Compressor'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Compressor Panel,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Pass,hvac_services,True,,2026-08-21T00:24:34.903558+09:00
Compressor Passport,hvac_services,False,신원·자격 증빙 개념과 무관한 도메인어,2026-08-19T12:22:43.308376+09:00
Compressor Path,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Petition,hvac_services,True,,2026-08-21T01:09:23.227405+09:00
Compressor Pilot,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Plan,hvac_services,True,,2026-08-21T01:55:13.112053+09:00
Compressor Planner,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Playbook,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Plaza,hvac_services,False,"'Plaza'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Compressor'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Compressor Point,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Portal,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Post,hvac_services,False,"'Post'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Compressor'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Compressor Price,hvac_services,False,같은 도메인어 Compressor에 Cost가 먼저 등장해 의미 중복(Cost/Price)으로 거절,2026-08-21T02:05:39.911646+09:00
Compressor Profile,hvac_services,True,,2026-08-19T13:36:42.244388+09:00
Compressor Profit,hvac_services,True,,2026-08-23T02:52:18.999459+09:00
Compressor Pulse,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Quota,hvac_services,False,압축기에 수량 한도 개념이 불명확,2026-08-21T00:24:34.903558+09:00
Compressor Radar,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Rail,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Rate,hvac_services,True,,2026-08-19T20:37:10.645493+09:00
Compressor Recap,hvac_services,True,,2026-08-21T01:09:23.227405+09:00
Compressor Receipt,hvac_services,True,,2026-08-19T21:45:47.758451+09:00
Compressor Register,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Registry,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Relay,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Reminder,hvac_services,True,,2026-08-19T21:28:57.717683+09:00
Compressor Report,hvac_services,True,,2026-08-19T13:36:42.244388+09:00
Compressor Ring,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Roadmap,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Roll,hvac_services,False,출석·명부 개념과 무관한 도메인어,2026-08-19T12:22:43.308376+09:00
Compressor Roster,hvac_services,True,,2026-08-19T00:36:32.503481+09:00
Compressor Route,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Rule,hvac_services,True,,2026-08-23T03:14:30.196647+09:00
Compressor Sale,hvac_services,True,,2026-08-21T02:20:47.698506+09:00
Compressor Sample,hvac_services,True,,2026-08-19T21:45:47.758451+09:00
Compressor Scale,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Scheduler,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Scope,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Score,hvac_services,True,,2026-08-19T13:36:42.244388+09:00
Compressor Sentry,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Serial,hvac_services,False,일련번호 필드명처럼 읽히는 DB 스키마 스타일 용어로 구체적 제품명으로 보기 어려움,2026-08-23T13:26:11.115718+09:00
Compressor Sheet,hvac_services,True,,2026-08-19T13:36:42.244388+09:00
Compressor Shelf,hvac_services,False,"'Shelf'을 포함해 이번 라운드에 대량 자가확장된 보관/장소 계열 기능어(Yard/Bay/Post/Outpost/Plaza/Harbor/Tower/Shelf/Locker/Booth/Kiosk) 중 다수가 'Compressor'와 결합됐으나, 자연스러운 영어 관용구로 성립하지 않고 서로 의미가 구별되지 않는 중복 후보임",2026-08-19T00:36:32.503481+09:00
Compressor Signal,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Signature,hvac_services,False,"DB 필드 라벨(일련번호/토큰/스탬프/마커/서명)처럼 읽혀 제품/기능명으로 불명확하고, 같은 청크 내 동일 도메인어의 다른 Serial/Token/Stamp/Marker/Signature 변형과 의미가 중복됨",2026-08-23T13:26:11.115718+09:00
Compressor Slip,hvac_services,True,,2026-08-19T21:45:47.758451+09:00
Compressor Slot,hvac_services,True,,2026-08-19T21:45:47.758451+09:00
Compressor Snapshot,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Stake,hvac_services,True,,2026-08-23T02:52:18.999459+09:00
Compressor Stamp,hvac_services,False,"DB 필드 라벨(일련번호/토큰/스탬프/마커/서명)처럼 읽혀 제품/기능명으로 불명확하고, 같은 청크 내 동일 도메인어의 다른 Serial/Token/Stamp/Marker/Signature 변형과 의미가 중복됨",2026-08-23T13:26:11.115718+09:00
Compressor Statement,hvac_services,True,,2026-08-21T00:24:34.903558+09:00
Compressor Station,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Status,hvac_services,True,,2026-08-19T20:37:10.645493+09:00
Compressor Stipend,hvac_services,False,"도메인어와 기능어(자산/잔액/이자/부과금/수당)의 결합이 실제 의미를 이루지 못해 데이터베이스 필드명처럼 읽히고, 어떤 SaaS 제품·기능인지 짐작하기 어려움",2026-08-23T13:45:14.730720+09:00
Compressor Stub,hvac_services,False,압축기 부품에 영수증 조각 개념이 부적합,2026-08-21T00:24:34.903558+09:00
Compressor Studio,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Suite,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Sum,hvac_services,True,,2026-08-21T02:20:47.698506+09:00
Compressor Summary,hvac_services,True,,2026-08-19T21:28:57.717683+09:00
Compressor Sync,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Tab,hvac_services,False,압축기에 탭 개념이 불명확,2026-08-21T00:24:34.903558+09:00
Compressor Table,hvac_services,True,,2026-08-19T21:45:47.758451+09:00
Compressor Tag,hvac_services,True,,2026-08-19T13:36:42.244388+09:00
Compressor Tally,hvac_services,True,,2026-08-21T00:24:34.903558+09:00
Compressor Tariff,hvac_services,True,,2026-08-21T02:36:28.722223+09:00
Compressor Tax,hvac_services,True,,2026-08-21T02:05:39.911646+09:00
Compressor Terminal,hvac_services,True,,2026-08-18T22:02:25.317804+09:00
Compressor Ticker,hvac_services,False,실시간으로 갱신될 상태값 개념과 무관한 도메인어,2026-08-19T12:22:43.308376+09:00
Compressor Ticket,hvac_services,True,,2026-08-19T21:28:57.717683+09:00
Compressor Timeline,hvac_services,True,,2026-08-19T21:28:57.717683+09:00
Compressor Token,hvac_services,False,"DB 필드 라벨(일련번호/토큰/스탬프/마커/서명)처럼 읽혀 제품/기능명으로 불명확하고, 같은 청크 내 동일 도메인어의 다른 Serial/Token/Stamp/Marker/Signature 변형과 의미가 중복됨",2026-08-23T13:26:11.115718+09:00
